graph_id,config_id,noise_condition,run_seed,depth,optimizer,shots,expected_approximation_ratio
G0034,C11,N2,1000,3,SPSA,256,0.6550564236111112
G0034,C11,N2,1001,3,SPSA,256,0.6547309027777778
G0034,C12,N2,1000,3,SPSA,512,0.6451280381944444
G0034,C12,N2,1001,3,SPSA,512,0.6514756944444444
G0035,C01,N1,1000,1,COBYLA,256,0.6714527027027027
G0035,C01,N1,1001,1,COBYLA,256,0.6751478040540541
G0035,C02,N1,1000,1,COBYLA,512,0.6768369932432432
G0035,C02,N1,1001,1,COBYLA,512,0.6751478040540541
G0035,C03,N1,1000,1,SPSA,256,0.6727195945945946
G0035,C03,N1,1001,1,SPSA,256,0.6811655405405406
G0035,C04,N1,1000,1,SPSA,512,0.6731946790540541
G0035,C04,N1,1001,1,SPSA,512,0.6812183277027027
G0035,C05,N1,1000,2,COBYLA,256,0.668918918918919
G0035,C05,N1,1001,2,COBYLA,256,0.6658572635135135
G0035,C06,N1,1000,2,COBYLA,512,0.678051097972973
G0035,C06,N1,1001,2,COBYLA,512,0.6666490709459459
G0035,C07,N1,1000,2,SPSA,256,0.6690244932432432
G0035,C07,N1,1001,2,SPSA,256,0.6863386824324325
G0035,C08,N1,1000,2,SPSA,512,0.6693412162162162
G0035,C08,N1,1001,2,SPSA,512,0.6860747466216216
G0035,C09,N1,1000,3,COBYLA,256,0.6930954391891891
G0035,C09,N1,1001,3,COBYLA,256,0.6985853040540541
G0035,C10,N1,1000,3,COBYLA,512,0.6846494932432432
G0035,C10,N1,1001,3,COBYLA,512,0.690456081081081
G0035,C11,N1,1000,3,SPSA,256,0.6857052364864865
G0035,C11,N1,1001,3,SPSA,256,0.6929898648648649
G0035,C12,N1,1000,3,SPSA,512,0.6805320945945946
G0035,C12,N1,1001,3,SPSA,512,0.690403293918919
G0035,C01,N2,1000,1,COBYLA,256,0.6707136824324325
G0035,C01,N2,1001,1,COBYLA,256,0.6691300675675675
G0035,C02,N2,1000,1,COBYLA,512,0.6762035472972973
G0035,C02,N2,1001,1,COBYLA,512,0.6738809121621622
G0035,C03,N2,1000,1,SPSA,256,0.6737753378378378
G0035,C03,N2,1001,1,SPSA,256,0.6775760135135135
G0035,C04,N2,1000,1,SPSA,512,0.6745671452702703
G0035,C04,N2,1001,1,SPSA,512,0.679370777027027
G0035,C05,N2,1000,2,COBYLA,256,0.6698690878378378
G0035,C05,N2,1001,2,COBYLA,256,0.6705025337837838
G0035,C06,N2,1000,2,COBYLA,512,0.6769953547297297
G0035,C06,N2,1001,2,COBYLA,512,0.668971706081081
G0035,C07,N2,1000,2,SPSA,256,0.6712415540540541
G0035,C07,N2,1001,2,SPSA,256,0.6844383445945946
G0035,C08,N2,1000,2,SPSA,512,0.6716638513513513
G0035,C08,N2,1001,2,SPSA,512,0.6798458614864865
G0035,C09,N2,1000,3,COBYLA,256,0.6805320945945946
G0035,C09,N2,1001,3,COBYLA,256,0.6881334459459459
G0035,C10,N2,1000,3,COBYLA,512,0.6774704391891891
G0035,C10,N2,1001,3,COBYLA,512,0.6820101351351351
G0035,C11,N2,1000,3,SPSA,256,0.6841216216216216
G0035,C11,N2,1001,3,SPSA,256,0.6825380067567568
G0035,C12,N2,1000,3,SPSA,512,0.6770481418918919
G0035,C12,N2,1001,3,SPSA,512,0.6824324324324325
G0036,C01,N1,1000,1,COBYLA,256,0.6717013888888889
G0036,C01,N1,1001,1,COBYLA,256,0.6877604166666667
G0036,C02,N1,1000,1,COBYLA,512,0.669921875
G0036,C02,N1,1001,1,COBYLA,512,0.6839409722222223
G0036,C03,N1,1000,1,SPSA,256,0.6888888888888889
G0036,C03,N1,1001,1,SPSA,256,0.6672743055555556
G0036,C04,N1,1000,1,SPSA,512,0.6696614583333333
G0036,C04,N1,1001,1,SPSA,512,0.6850694444444444
G0036,C05,N1,1000,2,COBYLA,256,0.6675347222222222
G0036,C05,N1,1001,2,COBYLA,256,0.6837673611111111
G0036,C06,N1,1000,2,COBYLA,512,0.6760850694444445
G0036,C06,N1,1001,2,COBYLA,512,0.6811197916666667
G0036,C07,N1,1000,2,SPSA,256,0.66953125
G0036,C07,N1,1001,2,SPSA,256,0.6806423611111111
G0036,C08,N1,1000,2,SPSA,512,0.6812065972222222
G0036,C08,N1,1001,2,SPSA,512,0.6817708333333333
G0036,C09,N1,1000,3,COBYLA,256,0.6729166666666667
G0036,C09,N1,1001,3,COBYLA,256,0.6880208333333333
G0036,C10,N1,1000,3,COBYLA,512,0.671875
G0036,C10,N1,1001,3,COBYLA,512,0.6864149305555556
G0036,C11,N1,1000,3,SPSA,256,0.6714409722222222
G0036,C11,N1,1001,3,SPSA,256,0.6824652777777778
G0036,C12,N1,1000,3,SPSA,512,0.6843315972222223
G0036,C12,N1,1001,3,SPSA,512,0.6866753472222222
G0036,C01,N2,1000,1,COBYLA,256,0.6667534722222223
G0036,C01,N2,1001,1,COBYLA,256,0.6796875
G0036,C02,N2,1000,1,COBYLA,512,0.6665798611111111
G0036,C02,N2,1001,1,COBYLA,512,0.6776041666666667
G0036,C03,N2,1000,1,SPSA,256,0.6776041666666667
G0036,C03,N2,1001,1,SPSA,256,0.6643229166666667
G0036,C04,N2,1000,1,SPSA,512,0.66328125
G0036,C04,N2,1001,1,SPSA,512,0.6794270833333333
G0036,C05,N2,1000,2,COBYLA,256,0.6708333333333333
G0036,C05,N2,1001,2,COBYLA,256,0.6727430555555556
G0036,C06,N2,1000,2,COBYLA,512,0.6754340277777777
G0036,C06,N2,1001,2,COBYLA,512,0.6746961805555556
G0036,C07,N2,1000,2,SPSA,256,0.6714409722222222
G0036,C07,N2,1001,2,SPSA,256,0.6782986111111111
G0036,C08,N2,1000,2,SPSA,512,0.6763888888888889
G0036,C08,N2,1001,2,SPSA,512,0.6801649305555556
G0036,C09,N2,1000,3,COBYLA,256,0.6716145833333333
G0036,C09,N2,1001,3,COBYLA,256,0.6816840277777778
G0036,C10,N2,1000,3,COBYLA,512,0.6687065972222223
G0036,C10,N2,1001,3,COBYLA,512,0.678125
G0036,C11,N2,1000,3,SPSA,256,0.6666666666666666
G0036,C11,N2,1001,3,SPSA,256,0.6791666666666667
G0036,C12,N2,1000,3,SPSA,512,0.6740017361111111
G0036,C12,N2,1001,3,SPSA,512,0.6773871527777777
G0037,C01,N1,1000,1,COBYLA,256,0.7271050347222222
G0037,C01,N1,1001,1,COBYLA,256,0.7251519097222222
G0037,C02,N1,1000,1,COBYLA,512,0.6809895833333334
G0037,C02,N1,1001,1,COBYLA,512,0.72705078125
G0037,C03,N1,1000,1,SPSA,256,0.6826171875
G0037,C03,N1,1001,1,SPSA,256,0.7260199652777778
G0037,C04,N1,1000,1,SPSA,512,0.6809353298611112
G0037,C04,N1,1001,1,SPSA,512,0.73046875
G0037,C05,N1,1000,2,COBYLA,256,0.6819661458333334
G0037,C05,N1,1001,2,COBYLA,256,0.7235243055555556
G0037,C06,N1,1000,2,COBYLA,512,0.7872178819444444
G0037,C06,N1,1001,2,COBYLA,512,0.7150065104166666
G0037,C07,N1,1000,2,SPSA,256,0.7718098958333334
G0037,C07,N1,1001,2,SPSA,256,0.7435980902777778
G0037,C08,N1,1000,2,SPSA,512,0.6777886284722222
G0037,C08,N1,1001,2,SPSA,512,0.7386610243055556
G0037,C09,N1,1000,3,COBYLA,256,0.6931423611111112
G0037,C09,N1,1001,3,COBYLA,256,0.71484375
G0037,C10,N1,1000,3,COBYLA,512,0.7023111979166666
G0037,C10,N1,1001,3,COBYLA,512,0.7159830729166666
G0037,C11,N1,1000,3,SPSA,256,0.7124565972222222
G0037,C11,N1,1001,3,SPSA,256,0.7085503472222222
G0037,C12,N1,1000,3,SPSA,512,0.72998046875
G0037,C12,N1,1001,3,SPSA,512,0.7226019965277778
G0037,C01,N2,1000,1,COBYLA,256,0.7213541666666666
G0037,C01,N2,1001,1,COBYLA,256,0.7194010416666666
G0037,C02,N2,1000,1,COBYLA,512,0.68212890625
G0037,C02,N2,1001,1,COBYLA,512,0.7180447048611112
G0037,C03,N2,1000,1,SPSA,256,0.6839192708333334
G0037,C03,N2,1001,1,SPSA,256,0.7197265625
G0037,C04,N2,1000,1,SPSA,512,0.6834852430555556
G0037,C04,N2,1001,1,SPSA,512,0.7233072916666666
G0037,C05,N2,1000,2,COBYLA,256,0.6802300347222222
G0037,C05,N2,1001,2,COBYLA,256,0.7024739583333334
G0037,C06,N2,1000,2,COBYLA,512,0.7561306423611112
G0037,C06,N2,1001,2,COBYLA,512,0.6980794270833334
G0037,C07,N2,1000,2,SPSA,256,0.7291666666666666
G0037,C07,N2,1001,2,SPSA,256,0.7159288194444444
G0037,C08,N2,1000,2,SPSA,512,0.6779513888888888
G0037,C08,N2,1001,2,SPSA,512,0.7201605902777778
G0037,C09,N2,1000,3,COBYLA,256,0.6858723958333334
G0037,C09,N2,1001,3,COBYLA,256,0.69921875
G0037,C10,N2,1000,3,COBYLA,512,0.6846245659722222
G0037,C10,N2,1001,3,COBYLA,512,0.6955295138888888
G0037,C11,N2,1000,3,SPSA,256,0.7029079861111112
G0037,C11,N2,1001,3,SPSA,256,0.6971571180555556
G0037,C12,N2,1000,3,SPSA,512,0.7018771701388888
G0037,C12,N2,1001,3,SPSA,512,0.7033420138888888
G0038,C01,N1,1000,1,COBYLA,256,0.65673828125
G0038,C01,N1,1001,1,COBYLA,256,0.67587890625
G0038,C02,N1,1000,1,COBYLA,512,0.657666015625
G0038,C02,N1,1001,1,COBYLA,512,0.652392578125
G0038,C03,N1,1000,1,SPSA,256,0.666015625
G0038,C03,N1,1001,1,SPSA,256,0.6640625
G0038,C04,N1,1000,1,SPSA,512,0.6556640625
G0038,C04,N1,1001,1,SPSA,512,0.65556640625
G0038,C05,N1,1000,2,COBYLA,256,0.66357421875
G0038,C05,N1,1001,2,COBYLA,256,0.66357421875
G0038,C06,N1,1000,2,COBYLA,512,0.67041015625
G0038,C06,N1,1001,2,COBYLA,512,0.66875
G0038,C07,N1,1000,2,SPSA,256,0.67373046875
G0038,C07,N1,1001,2,SPSA,256,0.66513671875
G0038,C08,N1,1000,2,SPSA,512,0.660009765625
G0038,C08,N1,1001,2,SPSA,512,0.669189453125
G0038,C09,N1,1000,3,COBYLA,256,0.6751953125
G0038,C09,N1,1001,3,COBYLA,256,0.6767578125
G0038,C10,N1,1000,3,COBYLA,512,0.655908203125
G0038,C10,N1,1001,3,COBYLA,512,0.68095703125
G0038,C11,N1,1000,3,SPSA,256,0.66298828125
G0038,C11,N1,1001,3,SPSA,256,0.68017578125
G0038,C12,N1,1000,3,SPSA,512,0.676220703125
G0038,C12,N1,1001,3,SPSA,512,0.676416015625
G0038,C01,N2,1000,1,COBYLA,256,0.6626953125
G0038,C01,N2,1001,1,COBYLA,256,0.673046875
G0038,C02,N2,1000,1,COBYLA,512,0.658447265625
G0038,C02,N2,1001,1,COBYLA,512,0.65380859375
G0038,C03,N2,1000,1,SPSA,256,0.6654296875
G0038,C03,N2,1001,1,SPSA,256,0.66171875
G0038,C04,N2,1000,1,SPSA,512,0.656982421875
G0038,C04,N2,1001,1,SPSA,512,0.655615234375
G0038,C05,N2,1000,2,COBYLA,256,0.6603515625
G0038,C05,N2,1001,2,COBYLA,256,0.65966796875
G0038,C06,N2,1000,2,COBYLA,512,0.661328125
G0038,C06,N2,1001,2,COBYLA,512,0.658642578125
G0038,C07,N2,1000,2,SPSA,256,0.66767578125
G0038,C07,N2,1001,2,SPSA,256,0.66201171875
G0038,C08,N2,1000,2,SPSA,512,0.6591796875
G0038,C08,N2,1001,2,SPSA,512,0.662548828125
G0038,C09,N2,1000,3,COBYLA,256,0.6603515625
G0038,C09,N2,1001,3,COBYLA,256,0.666796875
G0038,C10,N2,1000,3,COBYLA,512,0.66025390625
G0038,C10,N2,1001,3,COBYLA,512,0.6705078125
G0038,C11,N2,1000,3,SPSA,256,0.66484375
G0038,C11,N2,1001,3,SPSA,256,0.675
G0038,C12,N2,1000,3,SPSA,512,0.66396484375
G0038,C12,N2,1001,3,SPSA,512,0.6685546875
G0039,C01,N1,1000,1,COBYLA,256,0.7602163461538461
G0039,C01,N1,1001,1,COBYLA,256,0.6839943910256411
G0039,C02,N1,1000,1,COBYLA,512,0.7783453525641025
G0039,C02,N1,1001,1,COBYLA,512,0.6832932692307693
G0039,C03,N1,1000,1,SPSA,256,0.6753806089743589
G0039,C03,N1,1001,1,SPSA,256,0.6725761217948718
G0039,C04,N1,1000,1,SPSA,512,0.6715745192307693
G0039,C04,N1,1001,1,SPSA,512,0.6822415865384616
G0039,C05,N1,1000,2,COBYLA,256,0.6829927884615384
G0039,C05,N1,1001,2,COBYLA,256,0.6791866987179487
G0039,C06,N1,1000,2,COBYLA,512,0.6840945512820513
G0039,C06,N1,1001,2,COBYLA,512,0.6742788461538461
G0039,C07,N1,1000,2,SPSA,256,0.667167467948718
G0039,C07,N1,1001,2,SPSA,256,0.6885016025641025
G0039,C08,N1,1000,2,SPSA,512,0.6643629807692307
G0039,C08,N1,1001,2,SPSA,512,0.6791366185897436
G0039,C09,N1,1000,3,COBYLA,256,0.6711738782051282
G0039,C09,N1,1001,3,COBYLA,256,0.6738782051282052
G0039,C10,N1,1000,3,COBYLA,512,0.6767327724358975
G0039,C10,N1,1001,3,COBYLA,512,0.6794370993589743
G0039,C11,N1,1000,3,SPSA,256,0.7013221153846154
G0039,C11,N1,1001,3,SPSA,256,0.6864983974358975
G0039,C12,N1,1000,3,SPSA,512,0.682441907051282
G0039,C12,N1,1001,3,SPSA,512,0.6830929487179487
G0039,C01,N2,1000,1,COBYLA,256,0.7412860576923077
G0039,C01,N2,1001,1,COBYLA,256,0.6831931089743589
G0039,C02,N2,1000,1,COBYLA,512,0.7520532852564102
G0039,C02,N2,1001,1,COBYLA,512,0.6794871794871795
G0039,C03,N2,1000,1,SPSA,256,0.6753806089743589
G0039,C03,N2,1001,1,SPSA,256,0.6688701923076923
G0039,C04,N2,1000,1,SPSA,512,0.669921875
G0039,C04,N2,1001,1,SPSA,512,0.6763822115384616
G0039,C05,N2,1000,2,COBYLA,256,0.6762820512820513
G0039,C05,N2,1001,2,COBYLA,256,0.674979967948718
G0039,C06,N2,1000,2,COBYLA,512,0.6807892628205128
G0039,C06,N2,1001,2,COBYLA,512,0.6713241185897436
G0039,C07,N2,1000,2,SPSA,256,0.6664663461538461
G0039,C07,N2,1001,2,SPSA,256,0.6773838141025641
G0039,C08,N2,1000,2,SPSA,512,0.6667668269230769
G0039,C08,N2,1001,2,SPSA,512,0.6753305288461539
G0039,C09,N2,1000,3,COBYLA,256,0.6741786858974359
G0039,C09,N2,1001,3,COBYLA,256,0.6743790064102564
G0039,C10,N2,1000,3,COBYLA,512,0.6725761217948718
G0039,C10,N2,1001,3,COBYLA,512,0.6719751602564102
G0039,C11,N2,1000,3,SPSA,256,0.6850961538461539
G0039,C11,N2,1001,3,SPSA,256,0.6809895833333334
G0039,C12,N2,1000,3,SPSA,512,0.676582532051282
G0039,C12,N2,1001,3,SPSA,512,0.6717247596153846
G0040,C01,N1,1000,1,COBYLA,256,0.6732584635416666
G0040,C01,N1,1001,1,COBYLA,256,0.67822265625
G0040,C02,N1,1000,1,COBYLA,512,0.6938883463541666
G0040,C02,N1,1001,1,COBYLA,512,0.6885172526041666
G0040,C03,N1,1000,1,SPSA,256,0.6787109375
G0040,C03,N1,1001,1,SPSA,256,0.6744791666666666
G0040,C04,N1,1000,1,SPSA,512,0.6775309244791666
G0040,C04,N1,1001,1,SPSA,512,0.6789143880208334
G0040,C05,N1,1000,2,COBYLA,256,0.6808268229166666
G0040,C05,N1,1001,2,COBYLA,256,0.6893717447916666
G0040,C06,N1,1000,2,COBYLA,512,0.6822916666666666
G0040,C06,N1,1001,2,COBYLA,512,0.6879069010416666
G0040,C07,N1,1000,2,SPSA,256,0.6822102864583334
G0040,C07,N1,1001,2,SPSA,256,0.678466796875
G0040,C08,N1,1000,2,SPSA,512,0.6790771484375
G0040,C08,N1,1001,2,SPSA,512,0.6767578125
G0040,C09,N1,1000,3,COBYLA,256,0.6753743489583334
G0040,C09,N1,1001,3,COBYLA,256,0.679931640625
G0040,C10,N1,1000,3,COBYLA,512,0.6790364583333334
G0040,C10,N1,1001,3,COBYLA,512,0.6795247395833334
G0040,C11,N1,1000,3,SPSA,256,0.677490234375
G0040,C11,N1,1001,3,SPSA,256,0.6901041666666666
G0040,C12,N1,1000,3,SPSA,512,0.6774088541666666
G0040,C12,N1,1001,3,SPSA,512,0.6790771484375
G0040,C01,N2,1000,1,COBYLA,256,0.6748860677083334
G0040,C01,N2,1001,1,COBYLA,256,0.677001953125
G0040,C02,N2,1000,1,COBYLA,512,0.6905924479166666
G0040,C02,N2,1001,1,COBYLA,512,0.6848958333333334
G0040,C03,N2,1000,1,SPSA,256,0.6758626302083334
G0040,C03,N2,1001,1,SPSA,256,0.6705729166666666
G0040,C04,N2,1000,1,SPSA,512,0.6772867838541666
G0040,C04,N2,1001,1,SPSA,512,0.6801350911458334
G0040,C05,N2,1000,2,COBYLA,256,0.6802571614583334
G0040,C05,N2,1001,2,COBYLA,256,0.6829427083333334
G0040,C06,N2,1000,2,COBYLA,512,0.6790364583333334
G0040,C06,N2,1001,2,COBYLA,512,0.6808675130208334
G0040,C07,N2,1000,2,SPSA,256,0.6778971354166666
G0040,C07,N2,1001,2,SPSA,256,0.682861328125
G0040,C08,N2,1000,2,SPSA,512,0.6786295572916666
G0040,C08,N2,1001,2,SPSA,512,0.6833089192708334
G0040,C09,N2,1000,3,COBYLA,256,0.6773274739583334
G0040,C09,N2,1001,3,COBYLA,256,0.6798502604166666
G0040,C10,N2,1000,3,COBYLA,512,0.6794026692708334
G0040,C10,N2,1001,3,COBYLA,512,0.6806233723958334
G0040,C11,N2,1000,3,SPSA,256,0.6770833333333334
G0040,C11,N2,1001,3,SPSA,256,0.6818033854166666
G0040,C12,N2,1000,3,SPSA,512,0.6820475260416666
G0040,C12,N2,1001,3,SPSA,512,0.6787109375
G0041,C01,N1,1000,1,COBYLA,256,0.7067123724489796
G0041,C01,N1,1001,1,COBYLA,256,0.7055165816326531
G0041,C02,N1,1000,1,COBYLA,512,0.6988201530612245
G0041,C02,N1,1001,1,COBYLA,512,0.6996572066326531
G0041,C03,N1,1000,1,SPSA,256,0.7043207908163265
G0041,C03,N1,1001,1,SPSA,256,0.7058354591836735
G0041,C04,N1,1000,1,SPSA,512,0.7022879464285714
G0041,C04,N1,1001,1,SPSA,512,0.7032047193877551
G0041,C05,N1,1000,2,COBYLA,256,0.6981823979591837
G0041,C05,N1,1001,2,COBYLA,256,0.7004942602040817
G0041,C06,N1,1000,2,COBYLA,512,0.6958306760204082
G0041,C06,N1,1001,2,COBYLA,512,0.6976642219387755
G0041,C07,N1,1000,2,SPSA,256,0.6962691326530612
G0041,C07,N1,1001,2,SPSA,256,0.6944355867346939
G0041,C08,N1,1000,2,SPSA,512,0.6959502551020408
G0041,C08,N1,1001,2,SPSA,512,0.7025271045918368
G0041,C09,N1,1000,3,COBYLA,256,0.7350127551020408
G0041,C09,N1,1001,3,COBYLA,256,0.6979432397959183
G0041,C10,N1,1000,3,COBYLA,512,0.6937579719387755
G0041,C10,N1,1001,3,COBYLA,512,0.6954320790816326
G0041,C11,N1,1000,3,SPSA,256,0.7059948979591837
G0041,C11,N1,1001,3,SPSA,256,0.7033641581632653
G0041,C12,N1,1000,3,SPSA,512,0.6949936224489796
G0041,C12,N1,1001,3,SPSA,512,0.7000558035714286
G0041,C01,N2,1000,1,COBYLA,256,0.7028858418367347
G0041,C01,N2,1001,1,COBYLA,256,0.7036033163265306
G0041,C02,N2,1000,1,COBYLA,512,0.6964285714285714
G0041,C02,N2,1001,1,COBYLA,512,0.7003348214285714
G0041,C03,N2,1000,1,SPSA,256,0.7033641581632653
G0041,C03,N2,1001,1,SPSA,256,0.7027264030612245
G0041,C04,N2,1000,1,SPSA,512,0.6983816964285714
G0041,C04,N2,1001,1,SPSA,512,0.6994579081632653
G0041,C05,N2,1000,2,COBYLA,256,0.6909279336734694
G0041,C05,N2,1001,2,COBYLA,256,0.6924426020408163
G0041,C06,N2,1000,2,COBYLA,512,0.6962292729591837
G0041,C06,N2,1001,2,COBYLA,512,0.6988201530612245
G0041,C07,N2,1000,2,SPSA,256,0.6957908163265306
G0041,C07,N2,1001,2,SPSA,256,0.6936383928571429
G0041,C08,N2,1000,2,SPSA,512,0.6984614158163265
G0041,C08,N2,1001,2,SPSA,512,0.7027264030612245
G0041,C09,N2,1000,3,COBYLA,256,0.7012117346938775
G0041,C09,N2,1001,3,COBYLA,256,0.6973054846938775
G0041,C10,N2,1000,3,COBYLA,512,0.694953762755102
G0041,C10,N2,1001,3,COBYLA,512,0.693718112244898
G0041,C11,N2,1000,3,SPSA,256,0.6942761479591837
G0041,C11,N2,1001,3,SPSA,256,0.6933195153061225
G0041,C12,N2,1000,3,SPSA,512,0.695671237244898
G0041,C12,N2,1001,3,SPSA,512,0.6945950255102041
G0042,C01,N1,1000,1,COBYLA,256,0.6646321614583334
G0042,C01,N1,1001,1,COBYLA,256,0.6737467447916666
G0042,C02,N1,1000,1,COBYLA,512,0.6689453125
G0042,C02,N1,1001,1,COBYLA,512,0.6693522135416666
G0042,C03,N1,1000,1,SPSA,256,0.6650390625
G0042,C03,N1,1001,1,SPSA,256,0.669189453125
G0042,C04,N1,1000,1,SPSA,512,0.6672770182291666
G0042,C04,N1,1001,1,SPSA,512,0.6695556640625
G0042,C05,N1,1000,2,COBYLA,256,0.6609700520833334
G0042,C05,N1,1001,2,COBYLA,256,0.6703287760416666
G0042,C06,N1,1000,2,COBYLA,512,0.6732584635416666
G0042,C06,N1,1001,2,COBYLA,512,0.6654459635416666
G0042,C07,N1,1000,2,SPSA,256,0.665283203125
G0042,C07,N1,1001,2,SPSA,256,0.6676432291666666
G0042,C08,N1,1000,2,SPSA,512,0.685791015625
G0042,C08,N1,1001,2,SPSA,512,0.6673177083333334
G0042,C09,N1,1000,3,COBYLA,256,0.6687825520833334
G0042,C09,N1,1001,3,COBYLA,256,0.6599934895833334
G0042,C10,N1,1000,3,COBYLA,512,0.6587727864583334
G0042,C10,N1,1001,3,COBYLA,512,0.6603597005208334
G0042,C11,N1,1000,3,SPSA,256,0.6717122395833334
G0042,C11,N1,1001,3,SPSA,256,0.6680501302083334
G0042,C12,N1,1000,3,SPSA,512,0.6665852864583334
G0042,C12,N1,1001,3,SPSA,512,0.6610514322916666
G0042,C01,N2,1000,1,COBYLA,256,0.6612955729166666
G0042,C01,N2,1001,1,COBYLA,256,0.66650390625
G0042,C02,N2,1000,1,COBYLA,512,0.6696370442708334
G0042,C02,N2,1001,1,COBYLA,512,0.6709391276041666
G0042,C03,N2,1000,1,SPSA,256,0.6664225260416666
G0042,C03,N2,1001,1,SPSA,256,0.6675618489583334
G0042,C04,N2,1000,1,SPSA,512,0.6694742838541666
G0042,C04,N2,1001,1,SPSA,512,0.6707356770833334
G0042,C05,N2,1000,2,COBYLA,256,0.663330078125
G0042,C05,N2,1001,2,COBYLA,256,0.6678873697916666
G0042,C06,N2,1000,2,COBYLA,512,0.670166015625
G0042,C06,N2,1001,2,COBYLA,512,0.6689453125
G0042,C07,N2,1000,2,SPSA,256,0.6617024739583334
G0042,C07,N2,1001,2,SPSA,256,0.6659342447916666
G0042,C08,N2,1000,2,SPSA,512,0.6824544270833334
G0042,C08,N2,1001,2,SPSA,512,0.6665445963541666
G0042,C09,N2,1000,3,COBYLA,256,0.6599934895833334
G0042,C09,N2,1001,3,COBYLA,256,0.657470703125
G0042,C10,N2,1000,3,COBYLA,512,0.6592610677083334
G0042,C10,N2,1001,3,COBYLA,512,0.6610107421875
G0042,C11,N2,1000,3,SPSA,256,0.6644694010416666
G0042,C11,N2,1001,3,SPSA,256,0.6637369791666666
G0042,C12,N2,1000,3,SPSA,512,0.6576334635416666
G0042,C12,N2,1001,3,SPSA,512,0.6632893880208334
G0043,C01,N1,1000,1,COBYLA,256,0.6907986111111111
G0043,C01,N1,1001,1,COBYLA,256,0.6904513888888889
G0043,C02,N1,1000,1,COBYLA,512,0.6947048611111111
G0043,C02,N1,1001,1,COBYLA,512,0.6842447916666666
G0043,C03,N1,1000,1,SPSA,256,0.7112847222222223
G0043,C03,N1,1001,1,SPSA,256,0.72421875
G0043,C04,N1,1000,1,SPSA,512,0.7373263888888889
G0043,C04,N1,1001,1,SPSA,512,0.7349392361111111
G0043,C05,N1,1000,2,COBYLA,256,0.6870659722222222
G0043,C05,N1,1001,2,COBYLA,256,0.7307291666666667
G0043,C06,N1,1000,2,COBYLA,512,0.6867621527777777
G0043,C06,N1,1001,2,COBYLA,512,0.7040798611111111
G0043,C07,N1,1000,2,SPSA,256,0.6878472222222223
G0043,C07,N1,1001,2,SPSA,256,0.7131076388888888
G0043,C08,N1,1000,2,SPSA,512,0.6930989583333333
G0043,C08,N1,1001,2,SPSA,512,0.7217881944444444
G0043,C09,N1,1000,3,COBYLA,256,0.7080729166666667
G0043,C09,N1,1001,3,COBYLA,256,0.7143229166666667
G0043,C10,N1,1000,3,COBYLA,512,0.6924479166666667
G0043,C10,N1,1001,3,COBYLA,512,0.7260416666666667
G0043,C11,N1,1000,3,SPSA,256,0.7129340277777778
G0043,C11,N1,1001,3,SPSA,256,0.6825520833333333
G0043,C12,N1,1000,3,SPSA,512,0.7030381944444445
G0043,C12,N1,1001,3,SPSA,512,0.6827690972222222
G0043,C01,N2,1000,1,COBYLA,256,0.6881944444444444
G0043,C01,N2,1001,1,COBYLA,256,0.690625
G0043,C02,N2,1000,1,COBYLA,512,0.6906684027777777
G0043,C02,N2,1001,1,COBYLA,512,0.6864583333333333
G0043,C03,N2,1000,1,SPSA,256,0.7029513888888889
G0043,C03,N2,1001,1,SPSA,256,0.7155381944444444
G0043,C04,N2,1000,1,SPSA,512,0.7220052083333334
G0043,C04,N2,1001,1,SPSA,512,0.7224826388888889
G0043,C05,N2,1000,2,COBYLA,256,0.6893229166666667
G0043,C05,N2,1001,2,COBYLA,256,0.7105034722222222
G0043,C06,N2,1000,2,COBYLA,512,0.6900607638888889
G0043,C06,N2,1001,2,COBYLA,512,0.7026909722222222
G0043,C07,N2,1000,2,SPSA,256,0.6890625
G0043,C07,N2,1001,2,SPSA,256,0.7025173611111111
G0043,C08,N2,1000,2,SPSA,512,0.6914930555555555
G0043,C08,N2,1001,2,SPSA,512,0.7009548611111112
G0043,C09,N2,1000,3,COBYLA,256,0.6927951388888889
G0043,C09,N2,1001,3,COBYLA,256,0.70390625
G0043,C10,N2,1000,3,COBYLA,512,0.6861979166666666
G0043,C10,N2,1001,3,COBYLA,512,0.7056857638888889
G0043,C11,N2,1000,3,SPSA,256,0.7017361111111111
G0043,C11,N2,1001,3,SPSA,256,0.6801215277777778
G0043,C12,N2,1000,3,SPSA,512,0.6918836805555556
G0043,C12,N2,1001,3,SPSA,512,0.6844618055555556
G0044,C01,N1,1000,1,COBYLA,256,0.7442434210526315
G0044,C01,N1,1001,1,COBYLA,256,0.7435581140350878
G0044,C02,N1,1000,1,COBYLA,512,0.7496916118421053
G0044,C02,N1,1001,1,COBYLA,512,0.7566132127192983
G0044,C03,N1,1000,1,SPSA,256,0.7462993421052632
G0044,C03,N1,1001,1,SPSA,256,0.7477384868421053
G0044,C04,N1,1000,1,SPSA,512,0.7477384868421053
G0044,C04,N1,1001,1,SPSA,512,0.7495545504385965
G0044,C05,N1,1000,2,COBYLA,256,0.7514391447368421
G0044,C05,N1,1001,2,COBYLA,256,0.7506853070175439
G0044,C06,N1,1000,2,COBYLA,512,0.7483895285087719
G0044,C06,N1,1001,2,COBYLA,512,0.7491776315789473
G0044,C07,N1,1000,2,SPSA,256,0.7517817982456141
G0044,C07,N1,1001,2,SPSA,256,0.7469161184210527
